,zpid,price,beds,baths,area,zipcode,city,state,homeType,pricePerSQFT
2302,184818052,949000,2.0,2.0,1314.0,94124,San Francisco,CA,TOWNHOUSE,722
2303,15072800,2195000,3.0,3.0,2225.0,94123,San Francisco,CA,CONDO,987
2305,53153176,995000,1.0,1.0,974.0,94109,San Francisco,CA,CONDO,1022
2306,2122855931,479000,1.0,1.0,530.0,94110,San Francisco,CA,CONDO,904
2307,15076860,825000,3.0,2.0,1100.0,94109,San Francisco,CA,CONDO,750
2308,2059138560,899888,1.0,1.0,840.0,94123,San Francisco,CA,CONDO,1071
2310,332849949,1288000,6.0,3.0,2008.0,94133,San Francisco,CA,MULTI_FAMILY,641
2311,15074279,1298000,2.0,2.0,1500.0,94109,San Francisco,CA,CONDO,865
2312,15121276,999000,1.0,2.0,1062.0,94116,San Francisco,CA,SINGLE_FAMILY,941
2313,15186024,1395000,3.0,2.0,1656.0,94131,San Francisco,CA,SINGLE_FAMILY,842
2315,2086476821,898000,1.0,1.0,740.0,94115,San Francisco,CA,CONDO,1214
2316,15084581,3999000,4.0,5.0,3067.0,94118,San Francisco,CA,SINGLE_FAMILY,1304
2317,15085638,649000,1.0,1.0,610.0,94117,San Francisco,CA,CONDO,1064
2318,15072638,5495000,4.0,4.0,3576.0,94123,San Francisco,CA,SINGLE_FAMILY,1537
2319,15129597,4650000,3.0,3.0,3713.0,94114,San Francisco,CA,SINGLE_FAMILY,1252
2320,15199219,505000,0.0,1.0,592.0,94131,San Francisco,CA,CONDO,853
2321,119685581,798000,2.0,2.0,1295.0,94124,San Francisco,CA,CONDO,616
2323,2057651168,3777000,4.0,3.0,4152.0,94123,San Francisco,CA,MULTI_FAMILY,910
2325,2057601199,3295000,13.0,5.0,6273.0,94117,San Francisco,CA,MULTI_FAMILY,525
2328,15080665,9195000,4.0,5.0,4065.0,94123,San Francisco,CA,SINGLE_FAMILY,2262
2329,15199384,2890000,4.0,4.0,2064.0,94131,San Francisco,CA,SINGLE_FAMILY,1400
2330,67394747,625000,1.0,1.0,747.0,94132,San Francisco,CA,CONDO,837
2331,15120725,1198000,3.0,1.0,1640.0,94116,San Francisco,CA,SINGLE_FAMILY,730
2332,15068989,395000,0.0,1.0,560.0,94109,San Francisco,CA,CONDO,705
2333,332855449,1675000,4.0,2.0,2550.0,94121,San Francisco,CA,MULTI_FAMILY,657
2334,2057407855,2649000,8.0,4.0,3420.0,94114,San Francisco,CA,MULTI_FAMILY,775
2335,184818230,1650000,2.0,2.0,1291.0,94158,San Francisco,CA,CONDO,1278
2336,2058094328,4995000,5.0,4.0,4458.0,94117,San Francisco,CA,SINGLE_FAMILY,1120
2337,15069171,499900,0.0,1.0,575.0,94109,San Francisco,CA,CONDO,869
2339,2058478320,820000,2.0,2.0,1015.0,94110,San Francisco,CA,CONDO,808
2342,15132733,1199000,2.0,1.0,1060.0,94131,San Francisco,CA,SINGLE_FAMILY,1131
2343,15123016,2495000,5.0,4.0,3200.0,94127,San Francisco,CA,SINGLE_FAMILY,780
2344,15080138,4500000,3.0,4.0,2955.0,94123,San Francisco,CA,SINGLE_FAMILY,1523
2345,15086238,1400000,2.0,1.0,1236.0,94117,San Francisco,CA,CONDO,1133
2346,15083946,925000,2.0,2.0,1011.0,94115,San Francisco,CA,CONDO,915
2347,2087765199,1225000,3.0,2.0,1285.0,94109,San Francisco,CA,CONDO,953
2348,15081401,948000,1.0,1.0,807.0,94115,San Francisco,CA,CONDO,1175
2349,332850939,2595000,7.0,3.0,3322.0,94123,San Francisco,CA,MULTI_FAMILY,781
2353,332851993,8595000,3.0,6.0,4405.0,94123,San Francisco,CA,SINGLE_FAMILY,1951
2354,15082242,6800000,5.0,5.0,4390.0,94118,San Francisco,CA,SINGLE_FAMILY,1549
2355,2059118742,1385000,2.0,3.0,1527.0,94115,San Francisco,CA,CONDO,907
2357,332850509,2395000,4.0,0.0,3345.0,94123,San Francisco,CA,MULTI_FAMILY,716
2358,2065461690,950000,2.0,3.0,1060.0,94107,San Francisco,CA,CONDO,896
2359,335653965,878000,0.0,1.0,575.0,94123,San Francisco,CA,CONDO,1527
2360,15148500,450000,0.0,1.0,512.0,94105,San Francisco,CA,CONDO,879
2361,15091453,2950000,3.0,4.0,2710.0,94118,San Francisco,CA,SINGLE_FAMILY,1089
2362,79841887,1295000,2.0,1.0,1283.0,94114,San Francisco,CA,CONDO,1009
2365,15117910,1799000,3.0,3.0,2402.0,94116,San Francisco,CA,SINGLE_FAMILY,749
2366,69819429,980000,2.0,2.0,1197.0,94107,San Francisco,CA,CONDO,819
2367,2065396277,299000,0.0,1.0,409.0,94131,San Francisco,CA,CONDO,731
2368,15072538,14295000,5.0,5.0,6335.0,94115,San Francisco,CA,SINGLE_FAMILY,2257
2369,79846149,595000,1.0,1.0,417.0,94117,San Francisco,CA,CONDO,1427
2371,15192297,925000,2.0,1.0,800.0,94112,San Francisco,CA,SINGLE_FAMILY,1156
2372,15156453,999000,3.0,1.0,1750.0,94124,San Francisco,CA,SINGLE_FAMILY,571
2374,2058960536,849500,1.0,1.0,1000.0,94117,San Francisco,CA,CONDO,850
2376,15114963,1650000,2.0,1.0,1075.0,94116,San Francisco,CA,SINGLE_FAMILY,1535
2377,15081549,10200000,4.0,5.0,4626.0,94118,San Francisco,CA,SINGLE_FAMILY,2205
2378,15138743,1099000,2.0,1.0,1130.0,94127,San Francisco,CA,SINGLE_FAMILY,973
2380,184797870,898000,1.0,2.0,912.0,94131,San Francisco,CA,CONDO,985
2382,303806424,799000,2.0,2.0,674.0,94115,San Francisco,CA,CONDO,1185
2383,15128588,1795000,2.0,3.0,1550.0,94114,San Francisco,CA,SINGLE_FAMILY,1158
2386,15074782,5250000,4.0,4.0,4575.0,94109,San Francisco,CA,SINGLE_FAMILY,1148
2388,61325055,799000,2.0,2.0,909.0,94109,San Francisco,CA,CONDO,879
2390,125217446,1895000,2.0,2.0,1436.0,94123,San Francisco,CA,CONDO,1320
2392,2099228207,899000,3.0,2.0,1365.0,94103,San Francisco,CA,CONDO,659
2394,2087754367,1199000,3.0,2.0,1245.0,94121,San Francisco,CA,CONDO,963
2395,2057475025,2195000,11.0,9.0,5160.0,94109,San Francisco,CA,MULTI_FAMILY,425
2396,15099942,2600000,4.0,4.0,2980.0,94121,San Francisco,CA,SINGLE_FAMILY,872
2398,332853576,1995000,4.0,2.0,2530.0,94117,San Francisco,CA,MULTI_FAMILY,789
2399,2057923825,925925,4.0,2.0,1320.0,94112,San Francisco,CA,SINGLE_FAMILY,701
2401,80750977,1298000,5.0,4.0,2057.0,94124,San Francisco,CA,SINGLE_FAMILY,631
2402,63196331,1399000,2.0,2.0,1254.0,94109,San Francisco,CA,CONDO,1116
2404,15126552,995000,2.0,2.0,1200.0,94132,San Francisco,CA,CONDO,829
2405,83152786,799000,1.0,1.0,832.0,94105,San Francisco,CA,CONDO,960
2406,15147361,498000,1.0,1.0,474.0,94103,San Francisco,CA,CONDO,1051
2407,15121516,1600000,5.0,3.0,2517.0,94116,San Francisco,CA,SINGLE_FAMILY,636
2408,15114162,1995000,5.0,3.0,3000.0,94116,San Francisco,CA,SINGLE_FAMILY,665
2409,15181608,5995000,5.0,6.0,4180.0,94131,San Francisco,CA,SINGLE_FAMILY,1434
2410,15069704,2500000,2.0,2.0,1800.0,94123,San Francisco,CA,SINGLE_FAMILY,1389
2412,15070482,3399900,4.0,3.0,2630.0,94109,San Francisco,CA,SINGLE_FAMILY,1293
2413,15072504,14950000,7.0,7.0,9190.0,94123,San Francisco,CA,SINGLE_FAMILY,1627
2414,15170887,950000,5.0,4.0,1720.0,94112,San Francisco,CA,SINGLE_FAMILY,552
2415,2058443470,650000,1.0,1.0,530.0,94114,San Francisco,CA,CONDO,1226
2416,184818331,698000,2.0,1.0,710.0,94103,San Francisco,CA,CONDO,983
2417,15067650,710000,2.0,2.0,690.0,94108,San Francisco,CA,CONDO,1029
2418,2088701898,1095000,4.0,4.0,3566.0,94112,San Francisco,CA,SINGLE_FAMILY,307
2420,15182803,1895000,2.0,3.0,1825.0,94131,San Francisco,CA,CONDO,1038
2421,15092208,1328000,3.0,2.0,1705.0,94121,San Francisco,CA,CONDO,779
2422,15067549,2995000,2.0,3.0,2030.0,94111,San Francisco,CA,CONDO,1475
2424,325647743,725000,2.0,1.0,750.0,94103,San Francisco,CA,CONDO,967
2426,80753377,18450000,6.0,10.0,7410.0,94123,San Francisco,CA,SINGLE_FAMILY,2490
2427,15097651,2298000,4.0,3.0,2450.0,94121,San Francisco,CA,SINGLE_FAMILY,938
2428,249664334,9500000,4.0,6.0,4816.0,94133,San Francisco,CA,SINGLE_FAMILY,1973
2429,2064028440,1695000,7.0,5.0,2389.0,94122,San Francisco,CA,MULTI_FAMILY,710
2433,80756049,895000,1.0,2.0,1004.0,94107,San Francisco,CA,CONDO,891
2434,15072477,6795000,4.0,5.0,3807.0,94123,San Francisco,CA,SINGLE_FAMILY,1785
2435,2060467517,4995000,4.0,4.0,3349.0,94133,San Francisco,CA,SINGLE_FAMILY,1491
2437,331451429,1095000,5.0,3.0,2060.0,94112,San Francisco,CA,MULTI_FAMILY,532
2438,15125041,2048000,3.0,2.0,2035.0,94116,San Francisco,CA,SINGLE_FAMILY,1006
2439,15147167,1198000,2.0,1.0,1200.0,94114,San Francisco,CA,CONDO,998
2442,15116125,1400000,3.0,2.0,1275.0,94116,San Francisco,CA,SINGLE_FAMILY,1098
2445,15101159,2599950,5.0,5.0,3292.0,94122,San Francisco,CA,SINGLE_FAMILY,790
2446,15186027,1175000,3.0,2.0,1510.0,94131,San Francisco,CA,SINGLE_FAMILY,778
2447,15070100,2495000,3.0,3.0,2162.0,94123,San Francisco,CA,CONDO,1154
2449,54854478,1949000,2.0,2.0,1659.0,94123,San Francisco,CA,CONDO,1175
2450,15129272,2995000,4.0,2.0,2248.0,94114,San Francisco,CA,SINGLE_FAMILY,1332
2451,2097184724,1395000,2.0,2.0,1283.0,94110,San Francisco,CA,CONDO,1087
2452,184816925,1599000,3.0,2.0,1822.0,94114,San Francisco,CA,CONDO,878
2453,15064464,1952000,3.0,3.0,1638.0,94133,San Francisco,CA,CONDO,1192
2455,115828657,1689500,2.0,2.0,1372.0,94158,San Francisco,CA,CONDO,1231
2456,15179350,1995000,4.0,4.0,2185.0,94112,San Francisco,CA,SINGLE_FAMILY,913
2457,82785429,1264000,3.0,2.0,1900.0,94115,San Francisco,CA,SINGLE_FAMILY,665
2458,80733675,1250000,1.0,2.0,1334.0,94103,San Francisco,CA,CONDO,937
2459,119685853,1499000,2.0,2.0,1820.0,94102,San Francisco,CA,CONDO,824
2460,2143063261,2490000,3.0,3.0,1630.0,94117,San Francisco,CA,MULTI_FAMILY,1528
2461,53734351,1595000,4.0,3.0,2209.0,94121,San Francisco,CA,CONDO,722
2462,15080368,8995000,5.0,7.0,5445.0,94123,San Francisco,CA,SINGLE_FAMILY,1652
2463,332856896,2200000,4.0,2.0,3200.0,94122,San Francisco,CA,MULTI_FAMILY,688
2465,15082608,3199500,3.0,2.0,3030.0,94115,San Francisco,CA,SINGLE_FAMILY,1056
2467,83154386,798000,1.0,1.0,605.0,94105,San Francisco,CA,CONDO,1319
2468,15108479,1750000,4.0,3.0,1865.0,94122,San Francisco,CA,SINGLE_FAMILY,938
2470,331637612,1391750,5.0,4.0,2550.0,94107,San Francisco,CA,MULTI_FAMILY,546
2472,15129207,1298000,2.0,2.0,1243.0,94114,San Francisco,CA,CONDO,1044
2474,2092057277,1195000,2.0,2.0,900.0,94110,San Francisco,CA,CONDO,1328
2476,15073031,5698000,7.0,6.0,4975.0,94109,San Francisco,CA,SINGLE_FAMILY,1145
2477,15132708,1995000,3.0,4.0,2090.0,94131,San Francisco,CA,SINGLE_FAMILY,955
2478,15074615,6250000,4.0,5.0,4099.0,94115,San Francisco,CA,SINGLE_FAMILY,1525
2480,15127276,5500000,4.0,5.0,3295.0,94114,San Francisco,CA,SINGLE_FAMILY,1669
2481,15075349,4999000,4.0,3.0,2890.0,94115,San Francisco,CA,SINGLE_FAMILY,1730
2482,15131056,1775000,3.0,2.0,1625.0,94131,San Francisco,CA,SINGLE_FAMILY,1092
2484,15065552,1650000,2.0,1.0,1181.0,94133,San Francisco,CA,CONDO,1397
2485,15152765,1049000,3.0,1.0,1109.0,94107,San Francisco,CA,TOWNHOUSE,946
2486,15182883,5395000,4.0,6.0,3853.0,94131,San Francisco,CA,SINGLE_FAMILY,1400
2487,15185616,998000,2.0,1.0,950.0,94131,San Francisco,CA,SINGLE_FAMILY,1051
2488,15182011,6175000,4.0,6.0,4620.0,94131,San Francisco,CA,SINGLE_FAMILY,1337
2491,15166350,1099000,3.0,2.0,1023.0,94112,San Francisco,CA,SINGLE_FAMILY,1074
2492,2099591007,929888,2.0,2.0,893.0,94109,San Francisco,CA,CONDO,1041
2493,15196206,799000,0.0,1.0,700.0,94112,San Francisco,CA,SINGLE_FAMILY,1141
2494,15083456,2795000,4.0,3.0,2100.0,94118,San Francisco,CA,SINGLE_FAMILY,1331
2497,80745760,1150000,2.0,1.0,1332.0,94107,San Francisco,CA,CONDO,863
2499,80755134,11500000,5.0,7.0,8990.0,94109,San Francisco,CA,SINGLE_FAMILY,1279
2500,184692198,1375000,2.0,2.0,1152.0,94117,San Francisco,CA,CONDO,1194
2502,33397308,115000,4.0,2.0,2008.0,44110,Cleveland,OH,MULTI_FAMILY,57
2503,33440048,107900,3.0,2.0,1890.0,44128,Cleveland,OH,SINGLE_FAMILY,57
2504,33340560,169000,3.0,2.0,1538.0,44109,Cleveland,OH,SINGLE_FAMILY,110
2505,33348550,140000,2.0,2.0,1248.0,44144,Cleveland,OH,SINGLE_FAMILY,112
2506,33446244,159900,4.0,3.0,2119.0,44120,Cleveland,OH,SINGLE_FAMILY,75
2507,33439838,93000,3.0,2.0,1573.0,44128,Cleveland,OH,SINGLE_FAMILY,59
2508,134180852,65000,4.0,4.0,6660.0,44120,Cleveland,OH,MULTI_FAMILY,10
2509,33409123,55000,3.0,2.0,1437.0,44112,Cleveland,OH,SINGLE_FAMILY,38
2510,33412151,75000,3.0,1.0,1792.0,44127,Cleveland,OH,SINGLE_FAMILY,42
2511,33370225,129900,3.0,1.0,1508.0,44135,Cleveland,OH,SINGLE_FAMILY,86
2512,33438731,155000,3.0,2.0,1380.0,44128,Cleveland,OH,SINGLE_FAMILY,112
2513,33422127,75000,2.0,2.0,936.0,44105,Cleveland,OH,SINGLE_FAMILY,80
2514,33378850,244900,4.0,3.0,1909.0,44135,Cleveland,OH,SINGLE_FAMILY,128
2515,33435119,74900,4.0,1.0,1229.0,44105,Cleveland,OH,SINGLE_FAMILY,61
2516,33343568,134900,2.0,1.0,1012.0,44109,Cleveland,OH,SINGLE_FAMILY,133
2517,33367492,119000,2.0,1.0,792.0,44111,Cleveland,OH,SINGLE_FAMILY,150
2518,33374003,330000,3.0,2.0,1709.0,44111,Cleveland,OH,SINGLE_FAMILY,193
2519,33351062,59900,4.0,2.0,1601.0,44109,Cleveland,OH,SINGLE_FAMILY,37
2520,2123023744,145000,8.0,5.0,4488.0,44103,Cleveland,OH,MULTI_FAMILY,32
2521,33374681,329900,4.0,2.0,2333.0,44111,Cleveland,OH,SINGLE_FAMILY,141
2522,33352793,95000,3.0,2.0,2052.0,44109,Cleveland,OH,SINGLE_FAMILY,46
2523,33393706,30000,4.0,2.0,1771.0,44108,Cleveland,OH,SINGLE_FAMILY,17
2524,33430841,65000,3.0,2.0,1533.0,44105,Cleveland,OH,MULTI_FAMILY,42
2525,33424768,69900,2.0,1.0,880.0,44105,Cleveland,OH,SINGLE_FAMILY,79
2526,33335400,215000,5.0,2.0,2248.0,44102,Cleveland,OH,MULTI_FAMILY,96
2527,33360333,133000,3.0,1.0,1144.0,44111,Cleveland,OH,SINGLE_FAMILY,116
2529,33330944,425000,5.0,2.0,1974.0,44113,Cleveland,OH,MULTI_FAMILY,215
2530,33371483,259900,3.0,2.0,2404.0,44111,Cleveland,OH,SINGLE_FAMILY,108
2531,33341250,229900,3.0,2.0,2005.0,44109,Cleveland,OH,SINGLE_FAMILY,115
2532,33329663,500000,3.0,2.0,2080.0,44102,Cleveland,OH,SINGLE_FAMILY,240
2533,33436316,39900,3.0,1.0,1407.0,44105,Cleveland,OH,SINGLE_FAMILY,28
2534,33417945,120000,4.0,3.0,1850.0,44120,Cleveland,OH,MULTI_FAMILY,65
2535,33409941,109900,4.0,2.0,1880.0,44104,Cleveland,OH,MULTI_FAMILY,58
2536,33326133,399900,6.0,3.0,3056.0,44102,Cleveland,OH,MULTI_FAMILY,131
2537,33378233,275000,4.0,3.0,2174.0,44135,Cleveland,OH,SINGLE_FAMILY,126
2538,33407201,160000,6.0,3.0,1562.0,44106,Cleveland,OH,SINGLE_FAMILY,102
2539,134090749,140000,2.0,1.0,977.0,44113,Cleveland,OH,CONDO,143
2540,33436420,100000,4.0,2.0,2535.0,44105,Cleveland,OH,MULTI_FAMILY,39
2541,33441958,85000,4.0,1.0,972.0,44128,Cleveland,OH,SINGLE_FAMILY,87
2542,82179356,234999,3.0,2.0,1170.0,44102,Cleveland,OH,CONDO,201
2543,33419118,60000,5.0,3.0,2627.0,44120,Cleveland,OH,MULTI_FAMILY,23
2544,33420868,79900,4.0,1.0,2838.0,44120,Cleveland,OH,SINGLE_FAMILY,28
2545,33362204,130000,4.0,2.0,1428.0,44111,Cleveland,OH,SINGLE_FAMILY,91
2546,33374499,194900,2.0,1.0,1288.0,44111,Cleveland,OH,SINGLE_FAMILY,151
2547,33446414,239900,3.0,2.0,1764.0,44120,Cleveland,OH,CONDO,136
2548,33373895,1215000,6.0,6.0,8566.0,44111,Cleveland,OH,SINGLE_FAMILY,142
2550,33444854,89900,3.0,2.0,1456.0,44128,Cleveland,OH,SINGLE_FAMILY,62
2551,33421839,62000,3.0,1.0,910.0,44127,Cleveland,OH,SINGLE_FAMILY,68
2552,33368820,150000,3.0,1.0,925.0,44135,Cleveland,OH,SINGLE_FAMILY,162
