season,player,pos,age,team_id,g,gs,per,ts_per,fg3_pct,ft_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,mp_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
2023,Precious Achiuwa,C,23,TOR,54,11,15.1,0.552,0.262,0.316,6.3,1.3,2.6,11.3,19.3,0.8,1.3,2.1,0.092,-1.5,-0.9,-2.4,-0.1,190,393,0.483,27,103,0.262,163,290,0.562,0.518,87,124,0.702,20.6,1.8,4,5.8,0.9,0.5,0.6,1.1,1.9,9.1
2023,Steven Adams,C,29,MEM,42,42,17.5,0.564,0.004,0.49,11.1,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,157,263,0.597,0,1,0,157,262,0.599,0.597,47,129,0.364,27,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6
2023,Bam Adebayo,C,25,MIA,74,74,20,0.592,0.011,0.362,16,1.7,2.4,12.7,25.3,3.5,3.8,7.4,0.136,0.7,0.8,1.5,2.3,600,1111,0.54,1,12,0.083,599,1099,0.545,0.541,324,402,0.806,35,2.5,6.8,9.3,3.2,1.2,0.8,2.5,2.8,20.6
2023,Ochai Agbaji,SG,22,UTA,58,21,9.6,0.569,0.603,0.185,6.7,0.6,1.1,8.8,15.6,1,0.4,1.4,0.057,-1.5,-1.4,-2.9,-0.3,161,373,0.432,81,225,0.36,80,148,0.541,0.54,56,69,0.812,20.4,0.7,1.3,2.1,1,0.3,0.3,0.7,1.7,7.9
2023,Santi Aldama,PF,22,MEM,77,20,13.9,0.591,0.507,0.274,7.6,1.3,2.6,9.3,16,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,247,525,0.47,94,266,0.353,153,259,0.591,0.56,108,144,0.75,21.8,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9
2023,Nickeil Alexander-Walker,SG,24,TOT,58,3,11.9,0.567,0.533,0.206,16.6,1.8,2,14.3,18,0.4,0.8,1.2,0.065,-1.2,0.4,-0.8,0.3,130,291,0.447,60,155,0.387,70,136,0.515,0.55,40,60,0.667,14.9,0.3,1.5,1.7,1.8,0.6,0.3,0.9,1.5,6.2
2023,Nickeil Alexander-Walker,SG,24,UTA,36,3,13,0.609,0.512,0.229,20,2.2,2.2,19.4,18.4,0.3,0.5,0.8,0.074,-0.6,1.1,0.5,0.3,83,170,0.488,35,87,0.402,48,83,0.578,0.591,27,39,0.692,14.7,0.2,1.4,1.6,2.1,0.7,0.4,1.3,1.6,6.3
2023,Nickeil Alexander-Walker,SG,24,MIN,22,0,10.1,0.507,0.562,0.174,11.4,1.1,1.5,5.8,17.4,0.1,0.3,0.4,0.051,-2.2,-0.6,-2.9,-0.1,47,121,0.388,25,68,0.368,22,53,0.415,0.492,13,21,0.619,15.4,0.3,1.6,1.9,1.3,0.4,0.3,0.4,1.2,6
2023,Grayson Allen,SG,27,MIL,72,70,12.3,0.612,0.657,0.226,10.9,1.5,0.6,10.5,14.6,2.9,2.2,5.1,0.124,-0.6,0.7,0.1,1,245,557,0.44,146,366,0.399,99,191,0.518,0.571,114,126,0.905,27.4,0.8,2.4,3.3,2.3,0.9,0.2,1,1.6,10.4
2023,Jarrett Allen,C,24,CLE,67,67,19.9,0.671,0.014,0.355,7.5,1.2,3.4,11.3,16.4,5.5,3.9,9.5,0.206,1.4,1,2.4,2.4,401,622,0.645,1,9,0.111,400,613,0.653,0.645,162,221,0.733,33,3.3,6.6,9.9,1.7,0.8,1.2,1.4,2.3,14.4
2023,Jose Alvarado,PG,24,NOP,61,10,11.8,0.525,0.505,0.164,19.9,2.5,0.7,13.4,19.8,0.1,1.7,1.8,0.065,-2,0.7,-1.2,0.3,201,489,0.411,83,247,0.336,118,242,0.488,0.496,65,80,0.813,21.5,0.5,1.9,2.3,3,1.1,0.2,1.3,2,9
2023,Kyle Anderson,PF,29,MIN,68,46,14.9,0.583,0.213,0.279,22.7,1.9,2.8,15.6,14.4,2.5,2.5,5,0.126,0.2,2.3,2.5,2.2,248,488,0.508,43,104,0.413,205,384,0.534,0.552,100,136,0.735,28.2,1,4.3,5.3,4.9,1.1,0.9,1.5,2.1,9.4
2023,Giannis Antetokounmpo,PF,28,MIL,63,63,29,0.605,0.134,0.604,33.1,1.2,2.1,13.2,38.7,4.9,3.7,8.6,0.205,5.8,2.7,8.5,5.4,707,1278,0.553,47,171,0.275,660,1107,0.596,0.572,498,772,0.645,32.1,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1
2023,Thanasis Antetokounmpo,SF,30,MIL,36,0,4.9,0.419,0.184,0.368,8.5,0.8,1.4,21.4,13.3,-0.2,0.2,0,-0.009,-7.5,-1,-8.4,-0.3,16,38,0.421,0,7,0,16,31,0.516,0.421,5,14,0.357,4.9,0.4,0.7,1.1,0.3,0.1,0.1,0.3,0.6,1
2023,Cole Anthony,PG,22,ORL,60,4,16,0.57,0.338,0.279,22.9,1.2,1.9,11.7,21.5,2.1,1.7,3.8,0.116,0.7,0.5,1.3,1.3,277,610,0.454,75,206,0.364,202,404,0.5,0.516,152,170,0.894,25.9,0.8,4,4.8,3.9,0.6,0.5,1.5,2.6,13
2023,OG Anunoby,SF,25,TOR,67,67,14.6,0.586,0.415,0.189,8,2.7,2,12.1,19.5,1.8,2.9,4.6,0.093,-0.4,0.7,0.3,1.4,421,885,0.476,142,367,0.387,279,518,0.539,0.556,140,167,0.838,35.6,1.4,3.5,5,2,1.9,0.7,2,3,16.8
2023,Ryan Arcidiacono,PG,28,TOT,20,4,2.7,0.351,0.622,0,16.9,1.4,0,15.9,11.1,-0.2,0.1,-0.1,-0.041,-7.3,-1.5,-8.7,-0.3,9,37,0.243,8,23,0.348,1,14,0.071,0.351,0,0,,8.6,0,0.8,0.8,1.2,0.3,0,0.4,0.9,1.3
2023,Ryan Arcidiacono,PG,28,NYK,11,0,3.1,0.3,0.6,0,9.4,3.8,0,16.7,9.9,0,0,0,-0.011,-8.9,3.8,-5.1,0,1,5,0.2,1,3,0.333,0,2,0,0.3,0,0,,2.4,0,0.4,0.4,0.2,0.2,0,0.1,0.3,0.3
2023,Ryan Arcidiacono,PG,28,POR,9,4,2.6,0.359,0.625,0,18.3,1,0,15.8,11.3,-0.2,0,-0.1,-0.047,-7,-2.4,-9.4,-0.3,8,32,0.25,7,20,0.35,1,12,0.083,0.359,0,0,,16.2,0,1.2,1.2,2.3,0.3,0,0.7,1.6,2.6
2023,Deni Avdija,SF,22,WAS,76,40,11.2,0.535,0.401,0.285,13.9,1.6,1.2,15.9,16.7,0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1,253,579,0.437,69,232,0.297,184,347,0.53,0.497,122,165,0.739,26.6,1,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2
2023,Deandre Ayton,C,24,PHO,67,67,19.9,0.617,0.027,0.225,9.2,0.9,2.3,11,22.9,3.3,3,6.3,0.147,0.9,0,0.9,1.5,522,887,0.589,7,24,0.292,515,863,0.597,0.592,152,200,0.76,30.4,2.6,7.4,10,1.7,0.6,0.8,1.8,2.8,18
2023,Udoka Azubuike,C,23,UTA,35,3,15.7,0.76,0,0.288,4.2,0.9,3.6,19.5,11.6,0.5,0.4,0.9,0.127,-1.4,0.6,-0.9,0.1,53,66,0.803,0,0,,53,66,0.803,0.803,7,19,0.368,9.5,0.8,2.4,3.2,0.3,0.2,0.4,0.5,0.9,3.2
2023,Marvin Bagley III,C,23,DET,41,25,17.3,0.589,0.168,0.292,6,0.9,2.7,9.5,20.2,1.3,0.6,2,0.098,0.4,-1.3,-1,0.3,197,370,0.532,17,62,0.274,180,308,0.584,0.555,81,108,0.75,23.7,2.3,4.1,6.4,0.9,0.4,0.7,1.1,1.9,12
2023,Patrick Baldwin Jr.,SF,20,GSW,30,0,10.7,0.545,0.775,0.059,5.9,1.3,1.6,9.5,22.5,-0.1,0.2,0.1,0.02,-0.9,-1.3,-2.2,0,40,102,0.392,30,79,0.38,10,23,0.435,0.539,4,6,0.667,7.2,0,1.2,1.2,0.3,0.2,0.1,0.4,0.5,3.8
2023,Mo Bamba,C,24,TOT,48,36,15.8,0.602,0.515,0.257,8.7,0.8,5.3,10.1,16.6,1.1,1.1,2.2,0.14,-0.3,0.7,0.5,0.5,296,721,0.411,144,383,0.376,152,338,0.45,0.51,102,122,0.836,35.2,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,23.3
2023,Mo Bamba,C,24,ORL,40,7,16.3,0.613,0.505,0.238,9,0.9,5.4,8.5,16.3,1.2,1,2.1,0.151,0.4,0.9,1.3,0.6,117,241,0.485,48,124,0.387,69,117,0.59,0.585,41,62,0.661,16,1.2,3.5,4.7,1,0.3,0.9,0.6,2.2,6.7
2023,Mo Bamba,C,24,LAL,8,6,11.4,0.518,0.593,0.407,6.1,0.5,4.9,20.1,19.4,-0.1,0.2,0.1,0.053,-5.4,-0.3,-5.6,-0.1,106,214,0.495,43,108,0.398,63,106,0.594,0.596,35,51,0.686,17,1.2,3.4,4.6,1.1,0.3,1,0.6,2.2,7.3
2023,Paolo Banchero,PF,20,ORL,72,1,14.9,0.529,0.254,0.476,17.2,1.2,1.5,12.8,27.5,-0.3,2.7,2.4,0.047,-0.8,-0.7,-1.5,0.3,11,27,0.407,5,16,0.313,6,11,0.545,0.5,6,11,0.545,10.9,1.4,3.6,5,0.5,0.1,0.6,1,2.4,4.1
2023,Desmond Bane,SG,24,MEM,58,72,19.1,0.606,0.433,0.218,20.8,1.4,1.1,10.9,26,3.5,2.3,5.8,0.152,3.3,0.1,3.4,2.5,479,1122,0.427,85,285,0.298,394,837,0.471,0.465,394,534,0.738,33.8,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20
2023,Dalano Banton,PG,23,TOR,30,58,14.7,0.513,0.407,0.186,16.7,2.5,4.5,11.1,23.6,0,0.4,0.4,0.066,-1.2,0.8,-0.4,0.1,450,939,0.479,166,407,0.408,284,532,0.534,0.568,181,205,0.883,31.7,0.7,4.3,5,4.4,1,0.4,2.2,2.6,21.5
2023,Dominick Barlow,SF,19,SAS,27,2,10.7,0.537,0.053,0.24,7.8,1.1,4,15.3,10.8,0.3,0.2,0.4,0.057,-4.3,-0.9,-5.2,-0.3,50,118,0.424,15,48,0.313,35,70,0.5,0.487,16,22,0.727,8.6,0.3,1,1.3,1,0.4,0.4,0.5,1,4.4
2023,Harrison Barnes,PF,30,SAC,81,0,14,0.629,0.441,0.524,6.3,1,0.3,8.1,17,5,1.4,6.4,0.116,0.4,-1.5,-1.1,0.6,38,75,0.507,0,4,0,38,71,0.535,0.507,13,18,0.722,13.9,1.5,1.6,3.1,0.9,0.3,0.7,0.6,1.9,3.3
2023,Scottie Barnes,PF,21,TOR,76,81,15.6,0.525,0.22,0.244,19.9,1.5,2.2,12.1,20.4,2.3,2.7,5,0.09,0.5,-0.1,0.4,1.6,369,784,0.471,127,346,0.367,242,438,0.553,0.552,348,411,0.847,32.6,1.1,3.4,4.5,1.6,0.7,0.1,1,1.3,15
2023,RJ Barrett,SG,22,NYK,72,75,13,0.531,0.334,0.334,12.4,0.6,0.6,10.8,26.3,0.5,1.8,2.3,0.045,-1.1,-1.8,-3,-0.6,459,1007,0.456,63,222,0.284,396,785,0.504,0.487,190,246,0.772,34.9,2.4,4.4,6.7,4.8,1.1,0.8,2,2.2,15.4
